AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1216:0
:1018093:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:501:0
:1018094:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:331:0
:1018095:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1101:0
:1018096:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:1462:0
:1018097:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:423:0
:1018099:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:710:0
:1018100:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:324:0
:1018101:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:756:0
:1018102:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:198:0
:1018103:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1350:0
:1018104:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:365:0
:1018105:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:9480:0
:1018106:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2239:0
:1018107:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:314:0
:1018108:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:339:0
:1018110:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1144:0
:1018111:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:358:0
:1018112:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:539:0
:1018113:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:250:0
:1018114:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:250:0
:1018115:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1404:0
:1018116:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1419:0
:1018117:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:1155:0
:1018118:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:408:0
:1018119:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1155:0
:1018120:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1190:0
:1018121:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:442:0
:1018122:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:266:0
:1018123:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1079:0
:1018124:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:8469:0
:1018125:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:777:0
:1018126:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:923:0
:1018127:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:11264:0
:1018128:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:4188:0
:1018129:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:300:0
:1018130:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:3240:0
:1018131:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:931:0
:1018132:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:810:0
:1018133:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:144:0
:1018136:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:340:0
:1018137:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2244:0
:1018138:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:3408:0
:1018139:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:312:0
:1018141:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:287:0
:1018142:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1824:0
:1018143:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1537:0
:1018144:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:204:0
:1018145:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:659:0
:1018147:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1053:0
:1018148:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:4368:0
:1018149:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1728:0
:1018150:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1377:0
:1018151:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1259:0
:1018152:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1861:0
:1018153:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:646:0
:1018154:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:915:0
:1018155:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:360:0
:1018157:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1472:0
:1018158:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:790:0
:1018159:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:208:0
:1018160:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:208:0
:1018161:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:255:0
:1018162:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:255:0
:1018163:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:180:0
:1018164:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:8978:0
:1018165:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:504:0
:1018166:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:288:0
:1018168:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:220:0
:1018169:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:8160:0
:1018170:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1008:0
:1018171:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1596:0
:1018172:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1452:0
:1018173:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:234:0
:1018174:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:745:0
:1018176:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1136:0
:1018177:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:428:0
:1018178:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:952:0
:1018179:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:990:0
:1018180:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:914:0
:1018181:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:144:0
:1018182:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:324:0
:1018183:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:389:0
:1018185:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1088:0
:1018186:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:453:0
:1018187:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:2162:0
:1018188:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:611:0
:1018189:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1302:0
:1018190:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:399:0
:1018191:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	1
:208:0
:1018192:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1191:0
:1018194:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:286:0
:1018195:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:3580:0
:1018196:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:11184:0
:1018197:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1696:0
:1018198:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:24491:0
:1018205:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:20968:0
:1018213:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1631:0
:1018222:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:512:0
:1018231:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1480:0
:1018242:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:1:DECK_DURATION_N	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
AGE	+1
:9618:0
:1018248:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1350:0
:1018249:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:429:0
:1018250:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1887:0
:1018251:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:279:0
:1018252:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:465:0
:1018253:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:704:0
:1018254:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:646:0
:1018255:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:469:0
:1018256:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:416:0
:1018257:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:360:0
:1018258:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:435:0
:1018259:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:372:0
:1018260:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1527:0
:1018261:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:448:0
:1018262:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1350:0
:1018263:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:492:0
:1018264:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:330:0
:1018265:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:720:0
:1018266:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	1
CULV_DURATION_N	+1
:2058:0
:1018267:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:640:0
:1018268:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:280:0
:1018270:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:300:0
:1018271:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:7694:0
:1018272:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:20864:0
:1018273:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:280:0
:1018274:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1478:0
:1018275:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1502:0
:1018276:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:1100:0
:1018277:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:272:0
:1018278:2024:No Treatment:0:0::0:100.00:0:0:1461:0::0:0:0:DECK_DURATION_N	+1
AGE	+1
SUB_DURATION_N	+1
SUP_DURATION_N	+1
CULV_DURATION_N	+1
:360:0
